2021-02-12 11:15:42.114749 | memory_stats : total:8589934592| available:2783367168| percent:67.6| used:4793978880| free:58589184| active:2731134976
2021-02-12 11:15:52.277663 | memory_stats : total:8589934592| available:2767110144| percent:67.8| used:4809695232| free:60547072| active:2758705152
2021-02-12 11:16:02.435679 | memory_stats : total:8589934592| available:2751758336| percent:68.0| used:4824330240| free:26542080| active:2731646976
2021-02-12 11:16:12.688425 | memory_stats : total:8589934592| available:2764070912| percent:67.8| used:4813537280| free:17825792| active:2745577472
2021-02-12 11:16:22.845859 | memory_stats : total:8589934592| available:2766553088| percent:67.8| used:4813582336| free:32276480| active:2735632384
2021-02-12 11:16:33.004378 | memory_stats : total:8589934592| available:2751070208| percent:68.0| used:4828401664| free:16105472| active:2772602880
2021-02-12 11:16:43.156518 | memory_stats : total:8589934592| available:2809618432| percent:67.3| used:4851154944| free:70680576| active:2742083584
2021-02-12 11:16:53.335119 | memory_stats : total:8589934592| available:2751873024| percent:68.0| used:4908384256| free:33718272| active:2723246080
2021-02-12 11:17:03.552222 | memory_stats : total:8589934592| available:2533900288| percent:70.5| used:4693647360| free:16637952| active:2518917120
2021-02-12 11:17:13.722322 | memory_stats : total:8589934592| available:2475814912| percent:71.2| used:4582174720| free:17846272| active:2458816512
2021-02-12 11:17:23.965456 | memory_stats : total:8589934592| available:2481778688| percent:71.1| used:4566495232| free:39702528| active:2443636736
2021-02-12 11:17:34.127622 | memory_stats : total:8589934592| available:2451742720| percent:71.5| used:4557688832| free:20996096| active:2432806912
2021-02-12 11:17:44.290241 | memory_stats : total:8589934592| available:2449567744| percent:71.5| used:4559851520| free:17059840| active:2433495040
2021-02-12 11:17:54.467119 | memory_stats : total:8589934592| available:2398003200| percent:72.1| used:4514058240| free:15794176| active:2383937536
2021-02-12 11:18:04.656401 | memory_stats : total:8589934592| available:2353422336| percent:72.6| used:4522373120| free:18014208| active:2368561152
2021-02-12 11:18:14.814853 | memory_stats : total:8589934592| available:2369056768| percent:72.4| used:4486451200| free:23547904| active:2347335680
2021-02-12 11:18:24.979427 | memory_stats : total:8589934592| available:2351259648| percent:72.6| used:4483665920| free:16707584| active:2343743488
2021-02-12 11:18:35.156851 | memory_stats : total:8589934592| available:2345332736| percent:72.7| used:4457005056| free:22990848| active:2324111360
2021-02-12 11:18:45.315816 | memory_stats : total:8589934592| available:2537525248| percent:70.5| used:4440690688| free:222334976| active:2318327808
2021-02-12 11:18:55.519968 | memory_stats : total:8589934592| available:2413645824| percent:71.9| used:4539043840| free:23109632| active:2396233728
2021-02-12 11:19:05.705524 | memory_stats : total:8589934592| available:2392264704| percent:72.2| used:4562149376| free:14819328| active:2380394496
2021-02-12 11:19:15.935980 | memory_stats : total:8589934592| available:2331652096| percent:72.9| used:4460646400| free:27582464| active:2305679360
2021-02-12 11:19:26.129368 | memory_stats : total:8589934592| available:2415509504| percent:71.9| used:4378615808| free:155987968| active:2261016576
2021-02-12 11:19:36.318625 | memory_stats : total:8589934592| available:2391744512| percent:72.2| used:4409499648| free:87855104| active:2305679360
2021-02-12 11:19:46.493657 | memory_stats : total:8589934592| available:2333536256| percent:72.8| used:4466171904| free:45318144| active:2342047744
2021-02-12 11:19:56.653579 | memory_stats : total:8589934592| available:2319196160| percent:73.0| used:4474474496| free:16904192| active:2304532480
2021-02-12 11:20:06.878029 | memory_stats : total:8589934592| available:2199601152| percent:74.4| used:4413034496| free:34754560| active:2225115136
2021-02-12 11:20:17.038704 | memory_stats : total:8589934592| available:2271780864| percent:73.6| used:4325158912| free:31023104| active:2239258624
2021-02-12 11:20:27.210636 | memory_stats : total:8589934592| available:2244296704| percent:73.9| used:4340015104| free:17108992| active:2230472704
2021-02-12 11:20:37.365828 | memory_stats : total:8589934592| available:2270994432| percent:73.6| used:4311797760| free:26689536| active:2246103040
2021-02-12 11:20:47.518351 | memory_stats : total:8589934592| available:2214588416| percent:74.2| used:4340387840| free:14962688| active:2201096192
2021-02-12 11:20:57.750601 | memory_stats : total:8589934592| available:2113290240| percent:75.4| used:4367667200| free:15204352| active:2099605504
2021-02-12 11:21:07.907010 | memory_stats : total:8589934592| available:2176790528| percent:74.7| used:4300562432| free:40738816| active:2137919488
2021-02-12 11:21:18.054061 | memory_stats : total:8589934592| available:2190073856| percent:74.5| used:4284047360| free:62640128| active:2129743872
2021-02-12 11:21:28.231062 | memory_stats : total:8589934592| available:2204725248| percent:74.3| used:4269735936| free:77705216| active:2166607872
2021-02-12 11:21:38.385657 | memory_stats : total:8589934592| available:2155425792| percent:74.9| used:4306137088| free:15802368| active:2141933568
2021-02-12 11:21:48.545002 | memory_stats : total:8589934592| available:2150653952| percent:75.0| used:4295483392| free:26537984| active:2125905920
2021-02-12 11:21:58.703575 | memory_stats : total:8589934592| available:2165403648| percent:74.8| used:4269101056| free:52752384| active:2118934528
2021-02-12 11:22:08.924857 | memory_stats : total:8589934592| available:2188767232| percent:74.5| used:4244045824| free:86921216| active:2104049664
2021-02-12 11:22:19.131452 | memory_stats : total:8589934592| available:2227408896| percent:74.1| used:4204457984| free:132186112| active:2105839616
2021-02-12 11:22:29.287985 | memory_stats : total:8589934592| available:2188931072| percent:74.5| used:4242006016| free:112828416| active:2132996096
2021-02-12 11:22:39.457964 | memory_stats : total:8589934592| available:2214989824| percent:74.2| used:4215787520| free:115757056| active:2102136832
2021-02-12 11:22:49.691337 | memory_stats : total:8589934592| available:2177511424| percent:74.7| used:4244086784| free:62373888| active:2145017856
2021-02-12 11:22:59.893763 | memory_stats : total:8589934592| available:2144382976| percent:75.0| used:4275552256| free:36483072| active:2169397248
2021-02-12 11:23:10.059328 | memory_stats : total:8589934592| available:2167545856| percent:74.8| used:4249751552| free:26656768| active:2145280000
2021-02-12 11:23:20.235431 | memory_stats : total:8589934592| available:2162692096| percent:74.8| used:4254339072| free:31559680| active:2134601728
2021-02-12 11:23:30.402711 | memory_stats : total:8589934592| available:2163728384| percent:74.8| used:4248641536| free:20852736| active:2151063552
2021-02-12 11:23:40.558095 | memory_stats : total:8589934592| available:2138550272| percent:75.1| used:4275793920| free:22642688| active:2171670528
2021-02-12 11:23:50.708424 | memory_stats : total:8589934592| available:2173145088| percent:74.7| used:4242345984| free:28340224| active:2145615872
2021-02-12 11:24:00.863288 | memory_stats : total:8589934592| available:2136371200| percent:75.1| used:4279500800| free:16510976| active:2240270336
2021-02-12 11:24:11.012948 | memory_stats : total:8589934592| available:2170310656| percent:74.7| used:4244287488| free:15908864| active:2159968256
2021-02-12 11:24:21.195183 | memory_stats : total:8589934592| available:2146365440| percent:75.0| used:4267991040| free:21446656| active:2173435904
2021-02-12 11:24:31.395022 | memory_stats : total:8589934592| available:2170052608| percent:74.7| used:4243832832| free:24760320| active:2146574336
2021-02-12 11:24:41.545288 | memory_stats : total:8589934592| available:2194833408| percent:74.4| used:4219428864| free:40820736| active:2171953152
2021-02-12 11:24:51.723238 | memory_stats : total:8589934592| available:2151337984| percent:75.0| used:4258254848| free:16777216| active:2226745344
2021-02-12 11:25:01.925779 | memory_stats : total:8589934592| available:2101268480| percent:75.5| used:4177309696| free:19738624| active:2102579200
2021-02-12 11:25:12.091574 | memory_stats : total:8589934592| available:2132410368| percent:75.2| used:4146937856| free:80863232| active:2100408320
2021-02-12 11:25:22.245375 | memory_stats : total:8589934592| available:2153689088| percent:74.9| used:4124315648| free:103227392| active:2075541504
2021-02-12 11:25:32.393685 | memory_stats : total:8589934592| available:2078633984| percent:75.8| used:4189089792| free:20045824| active:2057658368
2021-02-12 11:25:42.729837 | memory_stats : total:8589934592| available:2101489664| percent:75.5| used:4165398528| free:29888512| active:2070437888
2021-02-12 11:25:52.881826 | memory_stats : total:8589934592| available:2089512960| percent:75.7| used:4179652608| free:30334976| active:2070573056
2021-02-12 11:26:03.051120 | memory_stats : total:8589934592| available:2083880960| percent:75.7| used:4185649152| free:27975680| active:2070183936
2021-02-12 11:26:13.226198 | memory_stats : total:8589934592| available:2093834240| percent:75.6| used:4176678912| free:37724160| active:2069512192
2021-02-12 11:26:23.426995 | memory_stats : total:8589934592| available:2109280256| percent:75.4| used:4162138112| free:19603456| active:2131615744
2021-02-12 11:26:33.577555 | memory_stats : total:8589934592| available:2084438016| percent:75.7| used:4184981504| free:18608128| active:2079260672
2021-02-12 11:26:43.723490 | memory_stats : total:8589934592| available:2132205568| percent:75.2| used:4136787968| free:38989824| active:2094886912
2021-02-12 11:26:53.873450 | memory_stats : total:8589934592| available:2116579328| percent:75.4| used:4152565760| free:35233792| active:2114777088
2021-02-12 11:27:04.022519 | memory_stats : total:8589934592| available:2100981760| percent:75.5| used:4161929216| free:16244736| active:2086674432
2021-02-12 11:27:14.237539 | memory_stats : total:8589934592| available:2070528000| percent:75.9| used:4179320832| free:15339520| active:2080382976
2021-02-12 11:27:24.418269 | memory_stats : total:8589934592| available:2082418688| percent:75.8| used:4167761920| free:21561344| active:2062925824
2021-02-12 11:27:34.580671 | memory_stats : total:8589934592| available:2130366464| percent:75.2| used:4157620224| free:57528320| active:2077011968
2021-02-12 11:27:44.736797 | memory_stats : total:8589934592| available:2150899712| percent:75.0| used:4136689664| free:70131712| active:2108862464
2021-02-12 11:27:54.896825 | memory_stats : total:8589934592| available:2074648576| percent:75.8| used:4172812288| free:23126016| active:2067607552
2021-02-12 11:28:05.053934 | memory_stats : total:8589934592| available:2039865344| percent:76.3| used:4186431488| free:15581184| active:2024562688
2021-02-12 11:28:15.206935 | memory_stats : total:8589934592| available:2104868864| percent:75.5| used:4121088000| free:76566528| active:2029273088
2021-02-12 11:28:25.395943 | memory_stats : total:8589934592| available:2081259520| percent:75.8| used:4143489024| free:75636736| active:2053300224
2021-02-12 11:28:35.563089 | memory_stats : total:8589934592| available:2057191424| percent:76.1| used:4167221248| free:54259712| active:2062077952
2021-02-12 11:28:45.724838 | memory_stats : total:8589934592| available:2075602944| percent:75.8| used:4144209920| free:39321600| active:2038837248
2021-02-12 11:28:55.877591 | memory_stats : total:8589934592| available:2080792576| percent:75.8| used:4145025024| free:30994432| active:2034188288
2021-02-12 11:29:06.034698 | memory_stats : total:8589934592| available:2070159360| percent:75.9| used:4157341696| free:15929344| active:2056237056
2021-02-12 11:29:16.210400 | memory_stats : total:8589934592| available:2083164160| percent:75.7| used:4168269824| free:78884864| active:2002972672
2021-02-12 11:29:26.385776 | memory_stats : total:8589934592| available:2094063616| percent:75.6| used:4163682304| free:25792512| active:2067267584
2021-02-12 11:29:36.561423 | memory_stats : total:8589934592| available:2099916800| percent:75.6| used:4156985344| free:23330816| active:2077597696
2021-02-12 11:29:46.711827 | memory_stats : total:8589934592| available:2116399104| percent:75.4| used:4139200512| free:20639744| active:2099204096
2021-02-12 11:29:56.862852 | memory_stats : total:8589934592| available:2105393152| percent:75.5| used:4148789248| free:41926656| active:2065240064
2021-02-12 11:30:07.033601 | memory_stats : total:8589934592| available:2096144384| percent:75.6| used:4153995264| free:18542592| active:2079981568
2021-02-12 11:30:17.199472 | memory_stats : total:8589934592| available:2101366784| percent:75.5| used:4146630656| free:30461952| active:2072596480
2021-02-12 11:30:27.377911 | memory_stats : total:8589934592| available:2107953152| percent:75.5| used:4151058432| free:56860672| active:2052284416
2021-02-12 11:30:37.574334 | memory_stats : total:8589934592| available:2081431552| percent:75.8| used:4176211968| free:17887232| active:2066366464
2021-02-12 11:30:47.769556 | memory_stats : total:8589934592| available:2086920192| percent:75.7| used:4170072064| free:21692416| active:2064650240
2021-02-12 11:30:57.924080 | memory_stats : total:8589934592| available:2081316864| percent:75.8| used:4174807040| free:18952192| active:2064093184
2021-02-12 11:31:08.088475 | memory_stats : total:8589934592| available:2087292928| percent:75.7| used:4168511488| free:25673728| active:2077396992
2021-02-12 11:31:18.246423 | memory_stats : total:8589934592| available:2083717120| percent:75.7| used:4170178560| free:16793600| active:2066235392
2021-02-12 11:31:28.409217 | memory_stats : total:8589934592| available:2079326208| percent:75.8| used:4173991936| free:19947520| active:2065498112
2021-02-12 11:31:38.566711 | memory_stats : total:8589934592| available:2077016064| percent:75.8| used:4175491072| free:15749120| active:2062835712
2021-02-12 11:31:48.722258 | memory_stats : total:8589934592| available:2076647424| percent:75.8| used:4174876672| free:15839232| active:2070016000
2021-02-12 11:31:58.874560 | memory_stats : total:8589934592| available:2087931904| percent:75.7| used:4163051520| free:26984448| active:2062925824
2021-02-12 11:32:09.055412 | memory_stats : total:8589934592| available:2088239104| percent:75.7| used:4161445888| free:29790208| active:2060603392
2021-02-12 11:32:19.239423 | memory_stats : total:8589934592| available:2075058176| percent:75.8| used:4173615104| free:15306752| active:2060709888
2021-02-12 11:32:29.393333 | memory_stats : total:8589934592| available:2078797824| percent:75.8| used:4166275072| free:18591744| active:2061524992
2021-02-12 11:32:39.595156 | memory_stats : total:8589934592| available:2068488192| percent:75.9| used:4170584064| free:16515072| active:2058125312
2021-02-12 11:32:49.765385 | memory_stats : total:8589934592| available:2081054720| percent:75.8| used:4167680000| free:30334976| active:2052460544
2021-02-12 11:33:00.004675 | memory_stats : total:8589934592| available:2082467840| percent:75.8| used:4166090752| free:25485312| active:2057125888
2021-02-12 11:33:10.160704 | memory_stats : total:8589934592| available:2080739328| percent:75.8| used:4166430720| free:23298048| active:2059005952
2021-02-12 11:33:20.308777 | memory_stats : total:8589934592| available:2121175040| percent:75.3| used:4125556736| free:45375488| active:2076672000
2021-02-12 11:33:30.458972 | memory_stats : total:8589934592| available:2075914240| percent:75.8| used:4170743808| free:14757888| active:2060881920
2021-02-12 11:33:40.610692 | memory_stats : total:8589934592| available:2079694848| percent:75.8| used:4158070784| free:19476480| active:2061881344
2021-02-12 11:33:50.765771 | memory_stats : total:8589934592| available:2116231168| percent:75.4| used:4165738496| free:61476864| active:2056081408
2021-02-12 11:34:00.920630 | memory_stats : total:8589934592| available:2222665728| percent:74.1| used:4192833536| free:146259968| active:2077483008
2021-02-12 11:34:11.169039 | memory_stats : total:8589934592| available:2237059072| percent:74.0| used:4178796544| free:164196352| active:2074984448
2021-02-12 11:34:21.333969 | memory_stats : total:8589934592| available:2244620288| percent:73.9| used:4187181056| free:168697856| active:2077368320
2021-02-12 11:34:31.568414 | memory_stats : total:8589934592| available:2252828672| percent:73.8| used:4178927616| free:174428160| active:2079145984
2021-02-12 11:34:41.718822 | memory_stats : total:8589934592| available:2236661760| percent:74.0| used:4195155968| free:162091008| active:2078605312
2021-02-12 11:34:51.898508 | memory_stats : total:8589934592| available:2256670720| percent:73.7| used:4189257728| free:142741504| active:2149625856
2021-02-12 11:35:02.048086 | memory_stats : total:8589934592| available:2272145408| percent:73.5| used:4173869056| free:146706432| active:2124308480
2021-02-12 11:35:12.208633 | memory_stats : total:8589934592| available:2252689408| percent:73.8| used:4191023104| free:147271680| active:2112892928
2021-02-12 11:35:22.363561 | memory_stats : total:8589934592| available:2243690496| percent:73.9| used:4196343808| free:122458112| active:2139942912
2021-02-12 11:35:32.521895 | memory_stats : total:8589934592| available:2143641600| percent:75.0| used:4275777536| free:26738688| active:2126974976
2021-02-12 11:35:42.807467 | memory_stats : total:8589934592| available:2216210432| percent:74.2| used:4200390656| free:92147712| active:2125680640
2021-02-12 11:35:52.983888 | memory_stats : total:8589934592| available:2176040960| percent:74.7| used:4237783040| free:43311104| active:2157223936
2021-02-12 11:36:03.133164 | memory_stats : total:8589934592| available:2176278528| percent:74.7| used:4237774848| free:52314112| active:2124894208
2021-02-12 11:36:13.283332 | memory_stats : total:8589934592| available:2199134208| percent:74.4| used:4214886400| free:63078400| active:2133094400
2021-02-12 11:36:23.511066 | memory_stats : total:8589934592| available:2189377536| percent:74.5| used:4223737856| free:65339392| active:2126462976
2021-02-12 11:36:33.658947 | memory_stats : total:8589934592| available:2205466624| percent:74.3| used:4209995776| free:69378048| active:2138521600
2021-02-12 11:36:43.811792 | memory_stats : total:8589934592| available:2211516416| percent:74.3| used:4203413504| free:56422400| active:2155167744
2021-02-12 11:36:53.963186 | memory_stats : total:8589934592| available:2187563008| percent:74.5| used:4228517888| free:29011968| active:2160914432
2021-02-12 11:37:04.112826 | memory_stats : total:8589934592| available:2143047680| percent:75.1| used:4272021504| free:16756736| active:2127454208
2021-02-12 11:37:14.288062 | memory_stats : total:8589934592| available:2147295232| percent:75.0| used:4253609984| free:17903616| active:2158993408
2021-02-12 11:37:24.446312 | memory_stats : total:8589934592| available:2176294912| percent:74.7| used:4224036864| free:57974784| active:2119041024
2021-02-12 11:37:34.600183 | memory_stats : total:8589934592| available:2172129280| percent:74.7| used:4226756608| free:48222208| active:2116018176
2021-02-12 11:37:44.774363 | memory_stats : total:8589934592| available:2171170816| percent:74.7| used:4224430080| free:51798016| active:2121220096
2021-02-12 11:37:54.940476 | memory_stats : total:8589934592| available:2182270976| percent:74.6| used:4210995200| free:52408320| active:2129567744
2021-02-12 11:38:05.124465 | memory_stats : total:8589934592| available:2126184448| percent:75.2| used:4239245312| free:17108992| active:2109595648
2021-02-12 11:38:15.295087 | memory_stats : total:8589934592| available:2143268864| percent:75.0| used:4243447808| free:15241216| active:2130567168
2021-02-12 11:38:25.471704 | memory_stats : total:8589934592| available:2168565760| percent:74.8| used:4248088576| free:30179328| active:2140282880
2021-02-12 11:38:35.642105 | memory_stats : total:8589934592| available:2156273664| percent:74.9| used:4243972096| free:24256512| active:2148306944
2021-02-12 11:38:45.811288 | memory_stats : total:8589934592| available:2156863488| percent:74.9| used:4195987456| free:14688256| active:2143510528
2021-02-12 11:38:55.989104 | memory_stats : total:8589934592| available:2306740224| percent:73.1| used:4172632064| free:197730304| active:2109538304
2021-02-12 11:39:06.152894 | memory_stats : total:8589934592| available:2194456576| percent:74.5| used:4185980928| free:67543040| active:2128498688
2021-02-12 11:39:16.308241 | memory_stats : total:8589934592| available:2186440704| percent:74.5| used:4225908736| free:15147008| active:2172411904
2021-02-12 11:39:26.482556 | memory_stats : total:8589934592| available:2210496512| percent:74.3| used:4190183424| free:77590528| active:2133016576
2021-02-12 11:39:36.653489 | memory_stats : total:8589934592| available:2174320640| percent:74.7| used:4205969408| free:31158272| active:2154590208
2021-02-12 11:39:46.813759 | memory_stats : total:8589934592| available:2257788928| percent:73.7| used:4204019712| free:124878848| active:2133377024
2021-02-12 11:39:56.978419 | memory_stats : total:8589934592| available:2231906304| percent:74.0| used:4210630656| free:94539776| active:2139242496
2021-02-12 11:40:07.140446 | memory_stats : total:8589934592| available:2352132096| percent:72.6| used:4235567104| free:179302400| active:2174046208
2021-02-12 11:40:17.323703 | memory_stats : total:8589934592| available:2313666560| percent:73.1| used:4223188992| free:149356544| active:2167037952
2021-02-12 11:40:27.530514 | memory_stats : total:8589934592| available:2264944640| percent:73.6| used:4220841984| free:93089792| active:2174070784
2021-02-12 11:40:37.699889 | memory_stats : total:8589934592| available:2226360320| percent:74.1| used:4237807616| free:52088832| active:2175668224
2021-02-12 11:40:47.855266 | memory_stats : total:8589934592| available:2223984640| percent:74.1| used:4230201344| free:44920832| active:2180349952
2021-02-12 11:40:58.012634 | memory_stats : total:8589934592| available:2199240704| percent:74.4| used:4241944576| free:20254720| active:2179227648
2021-02-12 11:41:08.173381 | memory_stats : total:8589934592| available:2191699968| percent:74.5| used:4233015296| free:18518016| active:2188242944
2021-02-12 11:41:18.333711 | memory_stats : total:8589934592| available:2195333120| percent:74.4| used:4222672896| free:18345984| active:2178355200
2021-02-12 11:41:28.490664 | memory_stats : total:8589934592| available:2189746176| percent:74.5| used:4218707968| free:15622144| active:2176765952
2021-02-12 11:41:38.651574 | memory_stats : total:8589934592| available:2183057408| percent:74.6| used:4214386688| free:27430912| active:2156773376
2021-02-12 11:41:48.824688 | memory_stats : total:8589934592| available:2189451264| percent:74.5| used:4201541632| free:31858688| active:2158731264
2021-02-12 11:41:58.982983 | memory_stats : total:8589934592| available:2181423104| percent:74.6| used:4205387776| free:25976832| active:2158596096
2021-02-12 11:42:09.153229 | memory_stats : total:8589934592| available:2143502336| percent:75.0| used:4244824064| free:16764928| active:2143039488
2021-02-12 11:42:19.317916 | memory_stats : total:8589934592| available:2216173568| percent:74.2| used:4255916032| free:73961472| active:2142875648
2021-02-12 11:42:29.505651 | memory_stats : total:8589934592| available:2230005760| percent:74.0| used:4241367040| free:78737408| active:2160758784
2021-02-12 11:42:39.661861 | memory_stats : total:8589934592| available:2226913280| percent:74.1| used:4235448320| free:71843840| active:2156658688
2021-02-12 11:42:49.814184 | memory_stats : total:8589934592| available:2228809728| percent:74.1| used:4232499200| free:75038720| active:2154823680
2021-02-12 11:43:00.016327 | memory_stats : total:8589934592| available:2213941248| percent:74.2| used:4246974464| free:58720256| active:2167103488
2021-02-12 11:43:10.183754 | memory_stats : total:8589934592| available:2208718848| percent:74.3| used:4252368896| free:54550528| active:2156146688
2021-02-12 11:43:20.408774 | memory_stats : total:8589934592| available:2220634112| percent:74.1| used:4270391296| free:58372096| active:2172358656
2021-02-12 11:43:30.576447 | memory_stats : total:8589934592| available:2171027456| percent:74.7| used:4309286912| free:16310272| active:2156793856
2021-02-12 11:43:40.748215 | memory_stats : total:8589934592| available:2334056448| percent:72.8| used:4326424576| free:178388992| active:2161053696
2021-02-12 11:43:50.899978 | memory_stats : total:8589934592| available:2378162176| percent:72.3| used:4281864192| free:201351168| active:2197643264
2021-02-12 11:44:01.051171 | memory_stats : total:8589934592| available:2340220928| percent:72.8| used:4319068160| free:167608320| active:2173399040
